order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b
400,6.594004606,6.724525627,6.478761651,6.331755622,6.608110383,6.627904662,6.752820079,6.585254096,6.501862611,6.724668155,6.804773578,6.219277265,6.764199808,6.367636328,6.661117522
401,6.493558854,6.839672989,6.211100089,6.572089639,6.539747664,6.739542901,6.351817853,6.862431198,6.793095454,6.311519431,6.644615262,6.562950429,6.645478619,6.607303116,6.7922202
402,6.519432903,6.369934278,6.872453878,6.735178673,6.477954475,6.524317016,6.738268374,6.812996135,6.426740678,6.308955912,6.498176499,6.57496654,6.385799856,6.233555114,6.397387671
403,6.518426085,6.567246985,6.566831355,6.471492767,6.815414418,6.684111505,6.364255743,6.856902155,6.273194032,6.657870386,6.345867324,6.603643053,6.897028699,6.398645894,6.565860972
404,6.71607241,6.30359229,6.824037944,6.626249132,6.541743262,6.250665949,6.787146103,6.645013053,6.634439793,6.902701886,6.590430991,6.562646867,6.854000026,6.397365284,6.572251904
405,6.759595172,6.675051056,6.49622254,6.891834781,6.604715068,6.709042142,6.609501282,6.705805491,6.224162583,6.756517284,6.60485771,6.630073478,6.689735989,6.352273256,6.759152337
406,6.878027067,6.355188392,6.422199918,6.832815362,6.553938288,6.732375463,6.709171301,6.719727921,6.815385691,6.59946006,6.246557331,6.841490449,6.86980378,6.720718523,6.548192863
407,6.758271977,6.814163076,6.862242176,6.752804103,6.669500901,6.746471836,6.665938684,6.648794477,6.468623764,6.958236146,6.405412316,6.490330695,6.887399122,6.827458038,6.842392549
408,6.578298989,6.311454623,6.697729908,6.66247109,6.416668666,6.611070684,6.912185706,6.744605144,6.767523405,6.918770562,6.570219558,6.594925363,6.47781738,6.76246608,6.460934031
409,6.424246109,6.287319487,6.62441637,6.903184534,6.486168913,6.532925173,6.887072646,6.802670876,6.539534463,6.784328544,6.682846749,6.663090755,6.838729868,6.591957384,6.675811942
410,6.923710738,6.346487515,6.884627004,6.796558087,6.77750531,6.680152881,6.892066549,6.357679098,6.640439571,6.573912634,6.341162874,6.862139977,6.673947894,6.849858454,6.642060885
411,6.680400941,6.896230811,6.569564222,6.91694189,6.532389171,6.421622944,6.608323195,6.825467437,6.722587312,6.954203586,6.522461,6.59366161,6.900468293,6.538843566,6.860977314
412,6.678206272,6.806011238,6.32376594,6.58584311,6.889492645,6.427398739,6.834854429,6.783517283,6.585030467,6.887254922,6.516998789,6.385720579,6.794093778,6.290762406,6.449320718
413,6.374405968,6.242543201,6.836956137,6.358267621,6.452215401,6.84542342,6.441915295,6.786229915,6.363239961,6.323977482,6.788118405,6.721680745,6.92318249,6.739923143,6.656642432
414,6.609401594,6.320615505,6.311640647,6.947428851,6.874769198,6.883995527,6.627424231,6.847711479,6.719221341,6.562418075,6.694873076,6.775895442,6.752653432,6.271309521,6.819058526
415,6.977605244,6.364199351,6.565554319,6.564053174,6.646529458,6.593956208,6.511637324,6.818167265,6.763558712,6.783351202,6.357805979,6.863551991,6.437088108,6.286776231,6.674337237
416,6.891804677,6.683631692,6.269898057,6.378109774,6.249070705,6.666549405,6.922319323,6.525265014,6.727248729,6.816925105,6.456515525,6.801251489,6.925930395,6.306928631,6.673476251
417,6.649477202,6.654479884,6.75017903,6.812463611,6.653564948,6.823790541,6.442840404,6.66070094,6.685553725,6.739933107,6.298075465,6.549625386,6.610464308,6.876364051,6.677933398
418,6.628399585,6.816850077,6.469143139,6.633857632,6.351759519,6.406786044,6.801732926,6.374428084,6.847468651,6.382866777,6.659906634,6.860568475,6.841675493,6.440016551,6.650033151
419,6.653020107,6.559910207,6.479880229,6.871943227,6.433894284,6.294898975,6.954567623,6.498439669,6.863542418,6.733272965,6.5824977,6.601011237,6.883468075,6.55873253,6.761046064
420,6.388639693,6.886047351,6.434061017,6.511953701,6.35986002,6.780657912,6.462919193,6.919997479,6.882236173,6.656565434,6.648058326,6.667768575,6.464784923,6.334312537,6.596213219
421,6.551475774,6.819966276,6.849097673,6.639579405,6.362119096,6.254617223,6.611376167,6.380132194,6.358598057,6.844545849,6.282947934,6.768940366,6.972515601,6.781383353,6.364143257
422,6.764272087,6.771920677,6.785952588,6.715884825,6.812974204,6.70934409,6.969656426,6.365796026,6.552036318,6.958637552,6.600653319,6.741084217,6.640079161,6.622622092,6.827403751
423,6.875472991,6.590148661,6.450382051,6.793369718,6.853217748,6.827153514,6.732072287,6.81939942,6.459218693,6.94478608,6.846180016,6.473546622,6.762329398,6.801092432,6.294454806
424,6.777772387,6.548145427,6.597565587,6.511783381,6.849689793,6.263799876,6.911165368,6.775610819,6.874254365,6.952539717,6.492628106,6.926241655,6.714576143,6.295455688,6.897336223
425,6.803409269,6.921107895,6.82247715,6.469632545,6.85523538,6.637398463,6.760302311,6.707351596,6.723928515,6.759614867,6.688415382,6.542808517,6.451203739,6.46569193,6.425051297
426,6.570324178,6.767121984,6.933748976,6.674001612,6.617721315,6.466515087,6.565087604,6.734694262,6.598213325,6.823061801,6.617946832,6.569975698,6.463635565,6.459818109,6.737137669
427,6.837213768,6.379469754,6.710588981,6.954503509,6.505790936,6.824971754,6.730054333,6.499218644,6.646009503,6.954435515,6.916688241,6.53201905,6.450480294,6.79998499,6.467133915
428,6.536292785,6.528059996,6.489316356,6.7669906,6.471322405,6.706107759,6.975656403,6.511306491,6.404500982,6.492092278,6.425944355,6.785286122,6.388810266,6.754892351,6.724384727
429,6.825773954,6.652229463,6.365426774,6.501155281,6.733248896,6.809296462,6.796276193,6.775633377,6.7654969,7.000471558,6.536738397,6.726186236,6.347508018,6.460868336,6.792124083
430,6.733904264,6.388981509,6.876804573,6.833038822,6.574404788,6.336234084,6.944431311,6.462841959,6.839776552,6.614645599,6.902915601,6.331947042,6.645552359,6.907678282,6.414573328
431,6.650890295,6.868482732,6.552159853,6.606322164,6.579812342,6.830004375,6.664191447,6.596691639,6.897677363,6.9976447,6.510175581,6.812870431,6.577190863,6.41584983,6.668908139
432,6.655315152,6.852621072,6.428159142,6.766578653,6.747721347,6.670115372,6.814854549,6.806325159,6.321642704,6.658036696,6.803469064,6.535937257,6.992611354,6.707951455,6.871906806
433,6.91005679,6.424276752,6.643676079,6.728973995,6.496900959,6.714967482,6.757352203,6.630748286,6.426038773,6.906523358,6.444554598,6.835321131,6.583048605,6.406132049,6.818209727
434,6.694356273,6.370840795,6.678980224,6.895497413,6.436299945,6.909803375,6.5490788,6.310841989,6.907599811,6.766655328,6.41477201,6.365264534,6.712395915,6.597015092,6.666775372
435,6.977374909,6.391242158,6.947481991,6.396816531,6.939644956,6.783956555,6.922097633,6.492439917,6.448485047,7.018446156,6.271222424,6.854494482,6.824753199,6.726479686,6.295885786
436,6.944615915,6.864301419,6.918180325,6.48751942,6.935702803,6.843196762,6.799982348,6.763141307,6.412470482,6.988811286,6.532621363,6.590388341,6.577549552,6.488925348,6.32499255
437,6.906490823,6.831319047,6.726690742,6.965606317,6.876052035,6.661526603,6.5323022,6.36120428,6.705523365,6.762152665,6.290972687,6.748483044,6.640123128,6.430303591,6.729320832
438,6.720370044,6.949805851,6.627450208,6.999813548,6.717557808,6.79971746,6.885430612,6.293001703,6.574326274,6.516303123,6.817843833,6.62619791,6.472291619,6.644429896,6.80947928
439,6.921435476,6.763952821,6.732593523,6.473531134,6.849683999,6.748548201,6.832970115,6.441185613,6.500008419,6.66409158,6.521941201,6.821001081,6.648602481,6.591817608,6.79903943
440,6.985228569,6.546648893,6.820594061,7.007220577,6.454136616,6.690345814,6.85325971,6.627854607,6.670905067,6.555536692,6.794532761,6.638110968,6.982552299,6.46129942,6.476390515
441,6.89782606,6.467885868,6.716693215,6.687956883,6.895072481,6.353810815,6.846054764,6.402605086,6.870547473,6.472868079,6.377436653,6.959042074,6.792296032,6.955857766,6.464676009
442,6.917996529,6.596349731,6.461180047,6.940805304,6.650507764,6.773937698,6.391373094,6.580810677,6.939674379,6.959744354,6.505177488,6.756584983,6.563174196,6.317508455,6.450975752
443,6.734800266,6.415400473,6.661112679,6.623682143,6.549045807,6.512491652,6.546104042,6.562396203,6.89646437,6.630662135,6.784142247,6.514428998,6.985578185,6.685614156,6.783624041
444,6.640405733,6.85002162,6.714053507,6.579114231,6.729440802,6.293046107,6.917520538,6.628073905,6.838150968,6.904889276,6.648805711,6.699139519,6.678919773,6.967044445,6.42263395
445,6.873455461,6.570233096,6.867979018,6.952069376,6.463374927,6.51294575,6.949153638,6.601871483,6.93388803,7.029011006,6.511026673,6.911935372,6.690896662,6.75352389,6.353717147
446,6.951112496,6.667356079,6.704844011,6.850808536,6.501446639,6.75313651,6.728298676,6.956531139,6.804683943,6.587928455,6.930425687,6.589675364,6.701811601,6.967455324,6.294509997
447,6.423776743,6.502209381,6.586900038,6.663570303,6.895939429,6.862899914,6.849274055,6.310007207,6.680612533,6.707906031,6.923794771,6.814208402,7.063073411,6.922429354,6.527221187
448,6.749583136,6.889386809,6.559389269,6.553578737,6.658371689,6.720932128,7.027282987,6.94568466,6.441239648,6.576860576,6.875071637,6.677123854,6.637765579,6.774533849,6.574012922
449,6.576186155,6.49595637,6.845712283,6.995409075,6.637921602,6.526273104,6.576806889,6.373676919,6.710768725,6.722631039,6.955992909,6.459777631,7.013084212,6.715153547,6.913730775
450,6.605420828,6.554925113,6.379571774,6.785362408,6.813221299,6.58195744,6.816888332,6.491088564,6.817293956,6.945213946,6.75003561,6.691114513,6.502555454,6.561727576,6.888550009
451,6.798996455,6.376370684,6.544107575,6.897627078,6.485871118,6.760910999,6.80411717,6.872266557,6.427789795,6.920962772,6.438491118,6.580615402,6.971031997,6.313088306,6.603197986
452,6.730696277,6.729876772,6.981715325,6.991295888,6.838520164,6.380036292,7.017122744,6.629010743,6.403792872,6.6299533,6.448686726,6.496877306,7.036773425,6.711610957,6.426775347
453,7.044509391,6.868881226,6.49349302,6.912646346,6.403366074,6.630420807,6.781518977,6.934128338,6.561688449,7.063965223,6.475885952,6.785729397,7.000211162,6.882563812,6.886630841
454,6.918087257,6.538798315,6.762474774,6.454633073,6.608061258,6.350962642,6.9338557,6.7030721,6.789598579,6.859701996,6.810353182,6.611214057,6.639442898,6.344622528,6.461534708
455,6.786612612,6.834009964,7.001807016,7.004080029,6.549282186,6.996145651,6.804269134,6.674172628,6.675202892,6.74116553,6.817940918,6.971102006,6.532062201,6.954301445,6.999154303
456,6.468512764,6.741894579,6.548980949,6.84763487,6.445941077,6.996682442,6.752717385,6.965998158,6.847505174,6.794754879,6.541529174,6.564191357,6.910604239,6.705457131,6.8093952
457,7.013984422,6.435996244,6.846572658,6.798005286,6.416355443,6.879175163,6.654229421,6.354018533,6.914100337,6.594810681,6.831897565,6.981863809,6.721401145,6.467221799,6.529049474
458,6.954100522,6.756910932,6.843135858,6.700591171,6.569506698,6.704355376,6.686396121,6.888251051,6.719234907,6.653789827,6.834363962,6.357421968,7.083487878,6.336784622,6.477551932
459,6.755380308,6.555780939,6.890653328,7.035477564,6.656622215,6.970899013,6.476460033,6.968081232,6.486597025,6.898515479,6.718734666,6.420726032,7.053239336,7.003695845,6.367546573
460,6.621805763,6.974623242,6.845378539,6.494228499,6.812150857,6.936283969,6.80063105,6.737333772,6.875904768,6.985286802,6.87192475,6.444809633,6.700695586,6.634427479,6.649796812
461,6.791345964,6.54042992,6.541681376,6.516063446,6.558736265,6.756965734,6.479507606,6.456374752,6.449559028,6.471680251,6.580490345,6.464888811,6.807385622,6.927324709,6.35559531
462,6.770090431,7.009160099,6.534328162,6.939453808,6.522407297,6.693545639,7.001288001,6.83879838,6.715208341,6.967555493,6.950902247,6.65543397,6.931098859,6.926843741,6.891934267
463,6.991599556,6.969080831,6.745575583,7.047434378,6.92347638,6.573333427,7.000307379,6.643506458,6.843640815,6.701729072,6.782433218,6.832777938,7.047101493,6.542380218,6.570816122
464,6.761319955,6.866243855,6.604295948,6.582517049,6.40360715,6.353804729,6.940218013,6.66304218,6.880626417,6.542221399,6.539087429,6.390698264,6.846745614,6.732280153,6.951763522
465,6.528814347,6.865794273,6.768727622,6.724222074,6.396775399,6.837829076,6.467904375,6.996010872,6.653139939,6.483662578,6.83937825,6.82678037,6.606445875,7.017970621,6.441535012
466,7.030743583,6.859274799,6.479398703,7.000542735,6.592026467,6.332166654,6.680153897,6.671046233,6.564860949,6.626397152,6.746745957,6.733142695,6.92137426,6.480218803,6.84459899
467,6.49224329,6.995017559,6.517907256,6.754566012,6.784431737,6.811921528,6.900040414,6.802843551,6.516215725,6.634921999,6.842016283,6.83630146,6.552586187,6.497931553,6.696224838
468,7.102953852,6.360156759,6.370876652,6.567036948,6.904807044,7.032687849,6.864766941,6.403934532,6.997565818,7.045976519,6.794266803,6.757857928,6.735100148,6.936413486,6.622211225
469,6.761670523,6.70623354,6.720428897,6.930631369,6.605667068,6.356276519,6.855049867,6.620992276,6.601720491,6.901930636,6.440410078,6.954906777,6.854603025,6.402497488,6.98602545
470,7.0258679,6.967310428,6.390296314,6.56302686,6.782500981,6.396639303,6.896319651,6.420722976,7.019265952,7.065950039,6.689500595,6.940215225,6.486021206,6.66316729,6.873607618
471,6.886886853,6.453209674,7.024145348,6.924204511,6.432401065,6.385719358,6.793088318,6.557283365,6.72676427,6.745333685,6.929393691,6.460503605,6.550838526,6.589496113,6.812122145
472,6.542852496,6.878839434,6.608679017,6.590338568,6.52007367,6.533102321,6.523611652,6.486095534,6.718644929,6.84473456,6.893552308,6.700279865,6.686753339,6.911849714,6.459969083
473,6.473130987,6.823354811,6.886825587,6.554020833,6.757773843,7.00595716,6.767792687,6.904915308,7.038122045,6.976766923,6.836525607,6.80085751,6.856362499,7.038787982,6.705687735
474,6.455675201,6.945335603,6.480393631,6.633096891,6.516601349,7.001547247,6.58593903,6.949402445,6.597614739,6.935002246,6.771753382,6.923230846,6.960151335,6.694151802,6.713209644
475,7.059815599,7.010453591,6.49862946,7.035412334,6.909666567,6.879529833,6.910118885,6.612986026,6.82287516,7.038674734,6.774438739,6.922130937,6.69839907,6.989906569,6.381876403
476,6.541230711,6.367070899,6.748015551,6.772826444,6.81024348,6.871421215,6.890032741,6.498218566,6.480951196,6.638622339,6.721610203,6.989737234,6.870357372,6.426182732,6.489815211
477,6.779009624,6.609967844,6.78509266,7.003993928,6.480941094,6.769254795,6.723802062,6.85138072,6.653054315,6.754785442,6.674949679,6.636925439,6.655902234,6.936824875,6.764436158
478,6.848747654,6.957888778,6.795685936,6.992156273,6.709918901,6.378477287,6.84468251,6.487556195,6.865449828,7.030798737,6.997684875,6.874199478,6.903884027,6.904772209,6.458543157
479,6.746774202,6.803424337,7.030651446,6.946808389,6.940360082,6.660261502,7.01474577,7.029860306,7.012260111,6.96123131,6.370627398,6.856979291,6.887089379,6.866962704,6.600672133
480,6.757102272,6.565009058,6.996957574,6.85627191,6.990137504,6.90397494,6.937309325,6.546051056,6.64069344,6.711483827,6.841256276,6.676827473,6.856903857,6.99335172,6.699043623
481,7.062611776,6.566850857,6.740880672,7.057138296,6.978037392,6.965002806,6.981419002,6.866436886,6.645766338,6.779187789,6.652769417,6.990628079,6.457963789,6.561586961,6.9365132
482,7.091455448,6.699818644,6.399879321,7.059576799,6.544144703,6.807086778,7.083348786,6.962407211,6.840682506,6.583455036,7.014325784,6.983964364,6.832452363,6.85123943,6.991803389
483,6.873082633,7.0487461,6.988544146,6.982080721,7.054067563,7.048868584,6.784042872,6.9491453,6.479981224,6.699924706,6.73254718,6.657826813,7.023824356,6.780262865,6.658939952
484,6.504425647,6.950929869,6.617790347,6.572595094,6.54590766,6.841574862,6.79526932,6.748023984,6.627828699,6.894375084,6.971729943,6.858853545,6.645285591,6.553313754,7.014207357
485,6.763853806,6.83392218,6.595991272,6.865207227,6.930386745,6.904509856,6.847360568,6.957458399,6.521723938,6.845878877,6.539209771,6.414247792,6.535581616,7.036580911,6.718008834
486,6.701783681,7.024459573,7.038724039,6.937988786,7.020653965,7.021052486,6.672371831,6.77053211,6.720171295,6.521092808,6.746569892,6.484756913,7.073890523,6.700612586,6.963959229
487,6.923325063,6.828413058,6.90127985,6.983116225,6.895803238,6.646637177,7.100851238,6.411942991,6.636394299,7.093111721,6.641981366,6.450313127,6.679008235,6.818176343,6.715433835
488,6.661234357,6.920218082,6.596062762,6.928957395,6.784805818,6.919054073,6.670813387,6.892596278,6.632836296,6.77017823,6.702776561,7.028763651,6.990167561,6.992097531,6.686873756
489,6.956947676,6.463154079,6.832817855,6.613895005,6.590970869,6.690393104,6.661509971,6.582116762,6.923663588,6.844953067,6.96961551,6.848344177,6.575118673,6.905390144,6.55242763
490,7.07644602,7.001709379,6.594451122,6.597093011,6.520712444,7.066037649,6.665920955,6.724397196,6.943024902,6.965390302,6.910783964,7.062276656,6.683281573,6.584682946,6.586448918
491,7.057492843,6.744553875,7.071777714,6.795764956,6.488901743,7.010187019,6.759562193,6.515678046,6.920934702,6.886247095,6.767144114,7.03910631,6.852132806,6.81014845,6.729537657
492,7.075634523,6.61923648,6.831662099,6.807223711,6.689259706,7.003141349,6.876048574,6.965676483,6.78449295,6.901589087,6.756231673,6.68441586,6.767532229,6.46636981,6.894695528
493,6.93200494,6.457154144,6.882108726,6.869773028,6.928887507,6.666338542,6.883770206,7.063252622,7.060853583,6.731448764,6.838116745,6.68096933,6.92947369,6.412732807,6.570232977
494,6.896966183,6.962755964,6.866895981,6.669571049,6.943624178,6.73264834,6.595803576,7.011975302,6.512948413,7.130398893,6.602486275,7.044755459,6.712498273,6.618383657,6.906940831
